000651,850164
000652,359633
000655,62056
000656,0
000657,58748
000659,150277
000661,18845
000662,19507
000663,23184
000665,44541
000666,56459
000667,114109
000668,12052
000669,74780
000670,156630
000671,170425
000672,156416
000673,0
000676,24878
000677,81259
000678,58654
000679,28920
000680,269993
000681,15435
000682,0
000683,229837
000685,50016
000686,167221
000687,368279
000688,69279
000690,97887
000691,34814
000692,129919
000693,0
000695,20310
000697,55007
000698,83341
000700,65016
000701,43375
000702,77556
000703,43859
000705,23508
000707,31405
000708,29796
000709,2767491
000710,56886
000711,100951
000712,97965
000713,30926
000715,20389
000716,0
000717,159319
000718,114019
000719,30579
000720,49175
000721,90548
000722,28417
000723,116611
000725,7796560
000726,27399
000727,399976
000728,364363
000729,145412
000731,135238
000732,35494
000733,51493
000735,90063
000736,63898
000737,96346
000738,57467
000739,68570
000750,440379
000751,150558
000752,33973
000753,113718
000755,0
000756,16237
000757,48775
000758,291465
000759,25608
000760,35904
000761,95670
000762,80796
000766,16639
000767,112201
000768,217630
000776,267848
000777,71098
000778,2794352
000779,14684
000780,96708
000782,47099
000783,214404
000785,21772
000786,373282
000788,103392
000789,137344
000790,45569
000791,93254
000792,62211
000793,321126
000795,192276
000796,33996
000797,26777
000798,41797
000799,62673
000800,131722
000801,50618
000802,23722
000803,15594
000806,457706
000807,388199
000809,73609
000810,21948
000811,117707
000812,81867
000813,42159
000815,36365
000816,164164
000818,44736
000819,33919
000820,38130
000821,0
000822,229608
000823,69393
000825,363093
000826,95164
000828,57396
000829,64443
000830,200262
000831,115454
000833,72001
000835,51298
000836,130966
000837,101571
000838,0
000839,534001
000848,55754
000850,38700
000851,111283
000852,890253
000856,476648
000858,271142
000859,85525
000860,53102
000861,84859
000862,0
000863,51512
000868,54528
000869,12427
000875,269045
000876,144777
000877,561820
000878,230800
000880,46999
000881,44372
000882,178949
000883,185672
000885,0
000886,71068
000887,0
000888,22103
000889,0
000890,41495
000892,26735
000893,65985
000895,229794
000897,255981
000898,184636
000899,23374
000900,66147
000901,38385
000902,45074
000903,84777
000905,141216
000906,45052
000908,19165
000909,19678
000910,31343
000911,67490
000912,217047
000913,26709
000915,61097
000916,0
000917,217215
000918,105076
000919,31285
000920,85940
000921,106921
000922,68854
000923,162829
000925,20457
000926,107016
000927,235548
000928,371092
000929,19830
000930,261988
000931,149584
000932,89428
000933,178156
000935,0
000936,83535
000937,418791
000938,16953
000939,53645
000948,46416
000949,151018
000951,44566
000952,30477
000953,0
000955,49560
000957,83521
000958,2136452
000959,94653
000960,125484
000961,1143625
000962,25845
000963,35863
000965,457360
000966,56442
000967,27477
000968,25618
000969,62991
000970,160843
000971,51292
000972,70119
000973,228262
000975,49461
000976,32413
000977,244533
000978,51912
000979,0
000980,83480
000981,0
000982,0
000983,304345
000985,18513
000987,36687
000988,61976
000989,14941
000990,22444
000993,92927
000995,9041
000996,58154
000997,218910
000998,58892
000999,60954
001696,71989
001896,155633
001979,273099
002001,30980
002002,120912
002003,16511
002004,95345
002005,116680
002006,0
002007,52782
002008,229425
002009,72968
002010,25046
002011,303811
002012,0
002013,0
002014,20840
002015,42979
002016,102311
002017,19094
002018,123365
002019,70859
002020,25211
002021,33439
002022,22685
002023,108366
002024,232398
002025,0
002026,235081
002027,327200
002028,39616
002029,29167
002030,79614
002031,179555
002032,24089
002033,35173
002034,4744
002035,23509
002036,52320
002037,25889
002038,41099
002039,15790
002040,86644
002041,53364
002042,66037
002043,128256
002044,75799
002045,68076
002046,64972
002047,92140
002048,81602
002049,0
002050,158961
002051,90358
002052,129380
002053,29187
002054,27959
002055,45373
002056,188287
002057,31869
002058,8148
002059,37641
002060,122954
002061,117390
002062,51115
002063,48388
002064,72814
002065,306939
002066,45441
002067,101869
002068,48207
002069,33936
002070,0
002071,103517
002072,0
002073,101456
002074,46392
002075,0
002076,0
002077,33348
002078,104768
002079,58481
002080,32374
002081,120316
002082,0
002083,118594
002084,23970
002085,52190
002086,84045
002087,61604
002088,19315
002089,40921
002090,14432
002091,33195
002092,137210
002093,48241
002094,21035
002095,29081
002096,13218
002097,82362
002098,0
002099,58245
002100,35645
002101,27548
002102,125285
002103,17330
002104,109803
002105,71829
002106,121970
002107,18765
002108,269795
002109,218103
002110,113422
002111,17205
002112,14453
002113,0
002114,62488
002115,0
002116,47338
002117,48472
002118,91190
002119,10363
002120,14862
002121,45576
002122,0
002123,39259
002124,38279
002125,53632
002126,171526
002127,73481
002128,0
002129,0
002130,99204
002131,101818
002132,88005
002133,78183
002134,0
002135,241527
002136,86096
002137,152366
002138,110002
002139,231870
002140,131022
002141,0
002142,221171
002143,0
002144,16494
002145,204473
002146,855994
002147,34249
002148,463434
002149,22323
002150,17137
002151,39128
002152,72684
002153,22614
002154,109844
002155,128692
002156,43068
002157,107582
002158,547366
002159,9505
002160,37293
002161,89465
002162,0
002163,122897
002164,59525
002165,31195
002166,55505
002167,128086
002168,0
002169,39351
002170,46782
002171,44334
002172,53066
002173,7183
002174,52767
002175,0
002176,162409
002177,85748
002178,50418
002179,50994
002180,3386
002181,57614
002182,66120
002183,155628
002184,17280
002185,206347
002186,18085
002187,13476
002188,11211
002189,48827
002190,37114
002191,40840
002192,56389
002193,20220
002194,23821
002195,230443
002196,26974
002197,42970
002198,36468
002199,23279
002200,51749
002201,20565
002202,135617
002203,53343
002204,136058
002205,110145
002206,75295
002207,96614
002208,27252
002209,17015
002210,13045
002211,69733
002212,15742
002213,9329
002214,38824
002215,213872
002216,23507
002217,52050
002218,33659
002219,243665
002220,22780
002221,95296
002222,91032
002223,46221
002224,118024
002225,39757
002226,84183
002227,10511
002228,36924
002229,60140
002230,206776
002231,0
002232,195144
002233,250229
002234,74499
002235,62405
002236,599064
002237,72054
002238,17170
002239,20388
002240,36658
002241,249513
002242,31116
002243,28899
002244,145281
002245,71390
002246,248048
002247,22972
002248,113181
002249,89455
002250,38916
002251,43688
002252,0
002253,99105
002254,74013
002255,0
002256,76598
002258,46987
002259,53096
002260,0
002261,127494
002262,45825
002263,0
002264,0
002265,63480
002266,126138
002267,47351
002268,49283
002269,147126
002270,28229
002271,107357
002272,79466
002273,89925
002274,26886
002275,16208
002276,127624
002277,92449
002278,103254
002279,27637
002280,0
002281,51088
002282,430410
002283,109708
002284,99981
002285,96577
002286,12108
002287,13869
002288,88727
002289,24589
002290,0
002291,35826
002292,81052
002293,20356
002294,57740
002295,16957
002296,57511
002297,139708
002298,36376
002299,70241
002300,220025
002301,9072
002302,350914
002303,78545
002304,44015
002305,802419
002306,117876
002307,548569
002308,66404
002309,32424
002310,444318
002311,37644
002312,0
002313,28596
002314,155179
002315,11774
002316,179322
002317,23792
002318,68658
002319,79516
002320,25500
002321,104091
002322,44509
002323,189253
002324,9054
002325,66633
002326,53166
002327,41560
002328,48838
002329,89717
002330,44424
002331,0
002332,82417
002333,60428
002334,82004
002335,22710
002336,21697
002337,25147
002338,6184
002339,0
002340,446017
002341,58435
002342,865374
002343,24662
002344,60175
002345,48339
002346,78015
002347,63423
002348,0
002349,45757
002350,521916
002351,115657
002352,152455
002353,272815
002354,121695
002355,99337
002356,16583
002357,25494
002358,0
002359,17355
002360,30585
002361,121514
002362,38319
002363,48621
002364,94100
002365,62870
002366,35817
002367,49848
002368,28040
002369,32802
002370,11939
002371,47415
002372,37920
002373,511869
002374,58934
002375,99524
002376,33936
002377,160548
002378,77751
002379,0
002380,33441
002381,54970
002382,29143
002383,118372
002384,69789
002385,238135
002386,62888
002387,70452
002388,81331
002389,64469
002390,147726
002391,33013
002392,403598
002393,10775
002394,24371
002395,25807
002396,51078
002397,48659
002398,25943
002399,0
002400,0
002401,44389
002402,79640
002403,19293
002404,42328
002405,115041
002406,83587
002407,111459
002408,155144
002409,0
002410,120482
002411,34998
002412,12125
002413,46984
002414,14622
002415,635395
002416,58127
002417,0
002418,0
002419,64656
002420,63639
002421,187826
002422,40165
002423,16581
002424,74977
002425,53054
002426,0
002427,0
002428,73657
002429,114030
002430,46541
002431,1267269
002432,33839
002433,82377
002434,95518
002435,25356
002436,89160
002437,40792
002438,22743
002439,84833
002440,33103
002441,47209
002442,0
002443,620434
002444,61095
002445,42301
002446,15098
002447,0
002448,54922
002449,117623
002450,617244
002451,82261
002452,30572
002453,23810
002454,23194
002455,44273
002456,186062
002457,399331
002458,38045
002459,216447
002460,345708
002461,23848
002462,13806
002463,119483
002464,0
002465,143053
002466,229262
002467,74683
002468,45030
002469,33845
002470,92970
002471,45663
002472,31486
002473,0
002474,70429
002475,138652
002476,81539
002477,405259
002478,43058
002479,42271
002480,65517
002481,57953
002482,48589
002483,30427
002484,40108
002485,30070
002486,0
002487,52147
002488,58175
002489,72726
002490,89269
002491,54730
002492,156243
002493,129254
002494,757026
002495,57262
002496,128205
002497,485853
002498,64170
002499,0
002500,230352
002501,59269
002502,0
002503,366347
002504,0
002505,0
002506,161282
002507,31446
002508,73273
002509,85148
002510,258104
002511,22919
002512,30479
002513,0
002514,21084
002515,54957
002516,84781
002517,51512
002518,23565
002519,19415
002520,35977
002521,39116
002522,48675
002523,24511
002524,239594
002526,50175
002527,19940
002528,31288
002529,11470
002530,14051
002531,26997
002532,43249
002533,47048
002534,32149
002535,221074
002536,40491
002537,48378
002538,56089
002539,48151
002540,39636
002541,20367
002542,888074
002543,64223
002544,31876
002545,60589
002546,72394
002547,0
002548,36170
002549,35689
002550,54527
002551,216418
002552,29507
002553,37537
002554,448681
002555,107706
002556,84100
002557,34685
002558,39406
002559,28493
002560,50525
002561,66593
002562,39043
002563,66644
002564,142440
002565,53260
002566,19643
002567,72698
002568,20786
002569,0
002570,180836
002571,0
002572,47493
002573,359659
002574,37364
002575,35247
002576,0
002577,32129
002578,189679
002579,30862
002580,60529
002581,12805
002582,28159
002583,44292
002584,62028
002585,45770
002586,0
002587,50587
002588,58721
002589,53830
002590,59583
002591,10991
002592,3492
002593,48581
002594,45473
002595,29395
002596,0
002597,100952
002598,16369
002599,10462
002600,0
002601,113321
002602,25719
002603,53146
002604,50457
002605,23089
002606,0
002607,74944
002608,38606
002609,16496
002610,0
002611,30880
002612,20703
002613,49359
002614,40933
002615,17353
002616,573228
002617,14986
002618,18117
002619,61657
002620,28600
002621,0
002622,0
002623,19688
002624,44449
002625,0
002626,27578
002627,17369
002628,66275
002629,118951
002630,51976
002631,109492
002632,40363
002633,28415
002634,188198
002635,91413
002636,70363
002637,54298
002638,0
002639,99454
002640,82979
002641,23790
002642,0
002643,184699
002644,25505
002645,11625
002646,14676
002647,7738
002648,110579
002649,19950
002650,0
002651,164714
002652,127692
002653,23030
002654,0
002655,149249
002656,50196
002657,47303
002658,330323
002659,21219
002660,39401
002661,22810
002662,54804
002663,196825
002664,0
002665,531914
002666,25220
002667,22392
002668,61917
002669,0
002670,18433
002671,259925
002672,51724
002673,209211
002674,17559
002675,0
002676,13985
002677,38404
002678,18711
002679,34904
002680,62822
002681,41943
002682,206393
002683,36547
002684,0
002685,121772
002686,9739
002687,32972
002688,32070
002689,73855
002690,61533
002691,13921
002692,12220
002693,37122
002694,42670
002695,73207
002696,8772
002697,86041
002698,20917
002699,40259
002700,21816
002701,122303
002702,96209
002703,34888
002705,25195
002706,11441
002707,42481
002708,30285
002709,33609
002711,107597
002712,16185
002713,13394
002714,76875
002715,6357
002716,96838
002717,70645
002718,3722
002719,10113
002721,20006
002722,29408
002723,16837
002724,18656
002725,14642
002726,29612
002727,28294
002728,49312
002729,12297
002730,37960
002731,5879
002732,18525
002733,18861
002734,12540
002735,14266
002736,123121
002737,12957
002738,27116
002739,43258
002740,59383
002741,22537
002742,109449
002743,99459
002745,25857
002746,18739
002747,40836
002748,33905
002749,10685
002750,14947
002751,28651
002752,24437
002753,12639
002755,49065
002756,5837
002757,7045
002758,9564
002759,10038
002760,12986
002761,31724
002762,69139
002763,12123
002765,18820
002766,0
002767,13802
002768,15806
002769,30562
002770,41680
002771,7398
002772,43484
002773,7416
002774,90447
002775,30571
002776,15813
002777,4515
002778,11153
002779,7467
002780,19117
002781,9080
002782,48437
002783,8331
002785,38137
002786,28372
002787,0
002788,18636
002789,10335
002790,7968
002791,14779
002792,22134
002793,12039
002795,102432
002796,11062
002797,828623
002798,14072
002799,18074
002800,8956
002801,14489
002802,18201
002803,12460
002805,22670
002806,46407
002807,306495
002808,14428
002809,29289
002810,15778
002811,36648
002812,0
002813,26839
002815,15285
002816,0
002817,10012
002818,24538
002819,68918
002820,25591
002821,8581
002822,30010
002823,31315
002824,26190
002825,21438
002826,16551
002827,25275
002828,32026
002829,22735
002830,54071
002831,10107
002832,5256
002833,29027
002835,24375
002836,100096
002837,45923
002838,4447
002839,308395
002840,24098
002841,21959
002842,23088
002843,40012
002845,38745
002846,21175
002847,50656
002848,15301
002849,23372
002850,16596
002851,36019
002852,20269
002853,14256
002855,43863
002856,21922
002857,17910
002858,28068
002859,19963
002860,23928
002861,30408
002862,32895
002863,72314
002865,114767
002866,66522
002867,70225
002868,57208
002869,138418
002870,98933
002871,105773
002872,282
002873,21
002877,0
300001,65958
300002,137579
300003,74959
300004,91964
300005,57595
300006,95274
300007,17951
300008,158365
300009,57869
300010,58028
300011,98508
300012,69642
300013,35273
300014,129692
300015,81144
300016,46457
300017,492190
300018,32186
300019,16140
300020,223882
300021,193665
300022,0
300023,78094
300024,99637
300025,0
300026,187768
300027,307906
300028,86635
300029,40909
300030,0
300031,22287
300032,19235
300033,29772
300034,67083
300035,34042
300036,90307
300037,53331
300038,18059
300039,45576
300040,35036
300041,503631
300042,20985
300043,65824
300044,338094
300045,26976
300046,10798
300047,49727
300048,127784
300049,38170
300050,0
300051,0
300052,146485
300053,139272
300054,78659
300055,296603
300056,79148
300057,0
300058,87869
300059,575134
300061,14028
300062,117528
300063,0
300064,33649
300065,0
300066,72719
300067,23490
300068,62595
300069,7766
300070,508735
300071,206817
300072,117024
300073,97487
300074,81707
300075,308661
300076,129569
300077,155756
300078,80165
300079,132768
300080,56702
300081,88101
300082,37637
300083,326917
300084,297043
300085,110083
300086,50655
300087,0
300088,0
300089,0
300090,243790
300091,24321
300092,0
300093,28374
300094,42550
300095,17338
300096,47550
300097,25067
300098,115186
300099,89891
300100,0
300101,49824
300102,60006
300103,72889
300104,0
300105,56726
300106,33895
300107,517321
300108,0
300109,0
300110,63169
300111,76337
300112,16699
300113,96292
300114,6240
300115,56709
300116,229387
300117,614037
300118,29822
300119,18270
300120,27197
300121,32924
300122,157392
300123,41636
300124,111003
300125,5125
300126,33464
300127,32143
300128,111391
300129,69419
300130,21906
300131,64735
300132,40465
300133,167047
300134,0
300135,154802
300136,89549
300137,590603
300138,12907
300139,28763
300140,599727
300141,14904
300142,98412
300143,7463
300144,49944
300145,47382
300146,258943
300147,55726
300148,0
300149,0
300150,211109
300151,0
300152,0
300153,29536
300154,24497
300155,28417
300156,78176
300157,876010
300158,17713
300159,98175
300160,82177
300161,42414
300162,52031
300163,0
300164,208442
300165,52848
300166,47702
300167,16264
300168,0
300169,44314
300170,68111
300171,40432
300172,195578
300173,21050
300174,3725
300175,155848
300176,18959
300177,26193
300178,33384
300179,44050
300180,19981
300181,21814
300182,50218
300183,29219
300184,36922
300185,203299
300187,38317
300188,78827
300189,77565
300190,22068
300191,174637
300192,0
300193,44886
300194,74326
300195,16563
300196,5774
300197,470678
300198,0
300199,56381
300200,13703
300201,0
300202,22164
300203,35980
300204,21993
300205,32136
300206,54923
300207,149987
300208,63938
300209,0
300210,31687
300211,17108
300212,78495
300213,84535
300214,30720
300215,72897
300216,43215
300217,116447
300218,28579
300219,55159
300220,13314
300221,64108
300222,194164
300223,75036
300224,57278
300225,97876
300226,22596
300227,18532
300228,180542
300229,41606
300230,19330
300231,61332
300232,39556
300233,5551
300234,28373
300235,0
300236,28923
300237,79917
300238,27053
300239,26547
300240,31924
300241,43231
300242,51101
300243,18404
300244,38521
300245,39107
300246,10780
300247,57373
300248,28617
300249,15407
300250,26572
300251,99338
300252,0
300253,44470
300254,12657
300255,257448
300256,100164
300257,30668
300258,27276
300259,54477
300260,10035
300261,29450
300262,27584
300263,574103
300264,34768
300265,0
300266,16682
300267,0
300268,0
300269,18334
300270,14539
300271,74826
300272,16717
300273,253739
300274,70742
300275,40884
300276,59898
300277,17533
300278,0
300279,5976
300280,21117
300281,9957
300282,13948
300283,21562
300284,30860
300285,5354
300286,9032
300287,160926
300288,136597
300289,75258
300290,47200
300291,0
300292,102134
300293,12311
300294,30540
300295,32102
300296,52931
300297,74023
300298,0
300299,146666
300300,33418
300301,0
300302,0
300303,103161
300304,344022
300305,25559
300306,13085
300307,97581
300308,34905
300309,0
300310,94291
300311,152855
300312,28553
300313,0
300314,16748
300315,0
300316,49480
300317,31121
300318,28875
300319,25980
300320,0
300321,12267
300322,0
300323,106667
300324,62493
300325,54037
300326,33517
300327,79184
300328,35267
300329,29650
300330,20511
300331,31236
300332,378009
300333,53908
300334,514906
300335,104330
300336,51315
300337,28939
300338,10959
300339,14751
300340,17520
300341,11730
300342,12601
300343,36577
300344,493381
300345,0
300346,26965
300347,11155
300348,0
300349,11192
300350,30785
300351,45859
300352,257418
300353,48150
300354,11147
300355,411149
300356,48961
300357,12678
300358,16504
300359,85762
300360,19936
300362,29781
300363,30370
300364,0
300365,9490
300366,44615
300367,0
300368,65278
300369,72295
300370,364004
300371,51487
300373,16932
300374,146649
300375,12378
300376,241015
300377,48591
300378,33491
300379,73517
300380,21568
300381,23406
300382,6898
300383,335366
300384,5772
300385,10859
300386,41788
300387,11529
300388,68437
300389,14644
300390,15208
300391,25286
300392,43435
300393,3465
300394,8957
300395,19793
300396,18310
300397,47565
300398,48875
300399,17886
300400,29413
300401,28624
300402,33105
300403,18411
300404,13433
300405,9080
300406,21815
300407,85593
300408,120609
300409,0
300410,16565
300411,5503
300412,29862
300413,0
300414,0
300415,23662
300416,9643
300417,14334
300418,163830
300419,194805
300420,97625
300421,10294
300422,46021
300423,0
300424,7454
300425,15853
300426,19470
300427,26479
300428,98447
300429,34093
300430,4600
300431,108039
300432,20708
300433,82319
300434,5792
300435,20501
300436,12754
300437,27938
300438,15956
300439,25229
300440,0
300441,32127
300442,3950
300443,24229
300444,9324
300445,19326
300446,73995
300447,25559
300448,24491
300449,18401
300450,25971
300451,11169
300452,8886
300453,5289
300455,9846
300456,26980
300457,7413
300458,13496
300459,89759
300460,13937
300461,0
300462,0
300463,43136
300464,44309
300465,70717
300466,0
300467,0
300468,4539
300469,0
300470,9609
300471,20168
300472,0
300473,7957
300474,29050
300475,110677
300476,32914
300477,37763
300478,0
300479,28317
300480,18408
300481,80393
300482,19865
300483,7840
300484,6952
300485,10590
300486,0
300487,69371
300488,4137
300489,12264
300490,0
300491,50018
300492,4736
300493,25223
300494,29889
300495,41739
300496,52871
300497,17101
300498,63811
300499,11860
300500,0
300501,9477
300502,12118
300503,84327
300505,17867
300506,41753
300507,7118
300508,12017
300509,24103
300510,0
300511,19419
300512,20784
300513,11005
300514,68156
300515,17782
300516,8205
300517,12910
300518,0
300519,4952
300520,10624
300521,3370
300522,5101
300523,4951
300525,3835
300526,0
300527,33765
300528,24149
300529,11530
300530,4667
300531,138108
300532,17263
300533,4549
300534,213130
300535,12314
300536,14317
300537,9452
300538,8222
300539,65192
300540,15525
300541,10894
300542,9965
300543,0
300545,11884
300546,62889
300547,7450
300548,15006
300549,10520
300550,6394
300551,8982
300552,10990
300553,5995
300554,25630
300555,13624
300556,16378
300557,4879
300558,10816
300559,7473
300560,14176
300561,14394
300562,50568
300563,16424
300565,27133
300566,14079
300567,18623
300568,12415
300569,10011
300570,20004
300571,5186
300572,9572
300573,16001
300575,10377
300576,12027
300577,11870
300578,11979
300579,12098
300580,34978
300581,6459
300582,13117
300583,14315
300584,10647
300585,22799
300586,16154
300587,12251
300588,17082
300589,20532
300590,11744
300591,49159
300592,19174
300593,18441
300595,15516
300596,17220
300597,21100
300598,8294
300599,48174
300600,26858
300601,14698
300602,21791
300603,15275
300604,42156
300605,14546
300606,17077
300607,14168
300608,5158
300609,16667
300610,14564
300611,45039
300612,0
300613,4934
300615,14273
300616,5149
300617,12523
300618,32467
300619,15909
300620,11215
300621,23173
300622,14342
300623,23206
300625,43603
300626,15686
300627,15837
300628,12603
300629,30308
300630,5229
300631,16205
300632,51475
300633,38270
300635,24449
300636,16718
300637,31927
300638,18469
300639,16015
300640,26076
300641,63393
300642,22153
300643,125846
300645,26621
300647,63635
300648,30481
300649,4745
300650,33142
300651,86294
300652,880
300653,125
300655,75
300656,20
300657,72
000033,0
000155,0
000629,0
000950,0
002875,0
002876,0
002878,0
002879,0
002880,0
300372,0
300658,0
300659,0
300660,0
300661,0
300662,0
300663,0
600000,754004
600004,346915
600006,107653
600007,14853
600008,3660302
600009,145912
600010,665943
600011,137495
600012,28978
600015,388438
600016,1938691
600017,210870
600018,390838
600019,1020152
600020,115581
600021,141210
600022,486355
600023,409195
600026,107497
600027,105644
600028,1881466
600029,546038
600030,565194
600031,409594
600033,256291
600035,23089
600036,950344
600037,101741
600038,32971
600039,225752
600048,339599
600050,0
600051,41010
600052,48029
600053,13771
600054,11887
600055,16086
600056,44779
600057,36264
600058,45484
600059,44892
600060,124683
600061,95975
600062,60034
600063,113938
600064,31081
600066,141502
600067,82724
600068,983848
600069,85580
600070,29464
600071,50261
600072,155156
600073,129311
600074,94060
600075,78568
600076,98617
600077,74829
600078,68839
600079,136402
600080,45241
600081,26592
600082,48452
600083,17623
600084,162971
600085,106589
600086,90277
600088,9626
600089,251794
600090,20303
600091,34265
600093,0
600094,61776
600095,123613
600096,77613
600097,21542
600098,109742
600099,23730
600100,0
600101,31608
600103,123980
600104,330667
600105,41010
600106,117912
600107,37126
600108,225903
600109,338108
600110,376626
600111,205621
600112,120797
600113,82569
600114,35017
600115,426880
600116,232517
600117,51597
600118,76500
600119,89348
600120,45141
600121,44272
600122,153566
600123,132267
600125,232700
600126,48770
600127,60223
600128,78444
600129,27874
600130,97946
600131,34201
600132,19280
600133,413124
600135,312478
600136,0
600137,19390
600138,62979
600139,140560
600141,37985
600143,300477
600145,0
600146,0
600148,38374
600149,178972
600150,253936
600151,164237
600152,0
600153,336950
600155,440540
600156,36162
600157,143379
600158,0
600159,153040
600160,509615
600161,70245
600162,270741
600163,125021
600165,0
600166,428352
600167,17121
600168,34566
600169,287253
600170,380329
600171,67419
600172,122861
600173,0
600175,117667
600176,639483
600177,105954
600178,55413
600179,24849
600180,32159
600182,19027
600183,134701
600184,19429
600185,167439
600186,99062
600187,260734
600188,67005
600189,28295
600190,69027
600191,160097
600192,32153
600193,44282
600195,19825
600196,135777
600197,80567
600198,193128
600199,48295
600200,105550
600201,38084
600202,118048
600203,55181
600206,49931
600207,31962
600208,527196
600209,269104
600210,228553
600211,4484
600212,93175
600213,24108
600215,40009
600216,61997
600217,53963
600218,36417
600219,843484
600220,82422
600221,265001
600222,40917
600223,36991
600225,111311
600226,110572
600227,47198
600228,54350
600229,45784
600230,120115
600231,215479
600232,27019
600233,80794
600234,6417
600235,25384
600236,76605
600237,78099
600238,18408
600239,985171
600240,116722
600241,245139
600242,271203
600243,0
600246,85084
600247,46915
600248,40137
600249,99349
600250,0
600251,53394
600252,220041
600255,207907
600256,238851
600257,65193
600258,11053
600259,52350
600260,160572
600261,50661
600262,42244
600265,8609
600266,216985
600267,64100
600268,36043
600269,123777
600270,40766
600271,52588
600272,25155
600273,95654
600275,55409
600276,65579
600277,0
600278,17962
600279,123118
600280,67287
600281,42722
600282,265271
600283,34206
600284,32231
600285,56492
600287,39659
600288,66248
600289,0
600290,29152
600291,511784
600292,388089
600293,41211
600295,49138
600297,270415
600298,115668
600299,19170
600300,231221
600301,28004
600302,43452
600303,182112
600305,34964
600306,22623
600307,579958
600308,108652
600309,392429
600310,124834
600311,91610
600312,73092
600313,231375
600315,39727
600316,93430
600317,115704
600318,0
600319,33327
600320,129883
600321,145489
600322,73460
600323,33166
600325,127593
600326,349368
600327,38707
600328,85108
600329,24046
600330,151986
600331,107895
600332,93326
600333,58498
600335,147040
600336,49458
600337,0
600338,33654
600339,582539
600340,858770
600343,57082
600345,19910
600346,78340
600348,172240
600350,86461
600351,55216
600352,151812
600353,106017
600354,201156
600355,40128
600356,28556
600358,35841
600359,43675
600360,91156
600361,31753
600362,162301
600363,60319
600365,410410
600366,51954
600367,58875
600368,141299
600369,106839
600370,74001
600371,13163
600372,57797
600373,45988
600375,0
600376,138658
600377,38386
600378,75838
600379,29108
600380,93993
600381,40881
600382,33320
600383,159785
600385,21383
600386,37531
600387,0
600388,255122
600389,17284
600390,77796
600391,43070
600392,116686
600393,81611
600395,71555
600396,48777
600397,76467
600398,31493
600399,126930
600400,50638
600401,594889
600403,26644
600405,42792
600406,0
600408,124349
600409,154982
600410,65480
600415,179389
600416,82515
600418,346866
600419,32238
600420,24516
600421,24723
600422,34417
600423,69373
600425,343266
600426,52470
600428,139188
600429,29275
600432,0
600433,106195
600435,265217
600436,75018
600438,113741
600439,38249
600444,11990
600446,200840
600448,53980
600449,128373
600452,10294
600455,3811
600456,54663
600458,89328
600459,30907
600460,0
600461,36734
600462,0
600463,403292
600466,97001
600467,145673
600468,0
600469,94688
600470,59526
600475,111394
600476,77594
600477,334833
600478,108437
600479,24726
600480,203646
600481,587271
600482,195479
600483,19638
600485,0
600486,8115
